v_cmd w_cmd dt dx_body dy_body dtheta
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.328854833630863444e-02 -3.638659742378720814e-03 1.318836755649801518e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.577109716586948610e-02 -2.328398478978321168e-03 1.106842210664846782e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.159999370574951172e-01 1.654556920430572467e-02 2.716345626572632538e-03 3.928989181165354339e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.627312788539559199e-02 2.458451821307622992e-03 5.567979804475298167e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.653445991936040513e-02 -2.538932207446542404e-03 1.030049183247574440e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.760694367701919061e-02 -6.150474844418220635e-03 1.331832843396374422e-01
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.763316951459725779e-02 -2.652791130975506312e-04 4.301999936428035909e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.985534531909895206e-02 -1.584038306451789578e-03 -1.250822729962663971e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.730593703588802906e-02 -1.243477444156012093e-03 8.782344592409785378e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.797817818453701852e-02 -8.047388791558402962e-04 3.539200575981116259e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.725159152254762684e-02 -1.225913934559099729e-03 1.443729712014230060e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.643881124996816878e-02 -7.898726197090094256e-04 4.282513248467623157e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.667468967976571542e-02 -1.989251044042704419e-03 -1.648914754333041799e-04
1.419999999999999873e-01 0.000000000000000000e+00 2.400000095367431641e-01 3.691616547935772097e-02 6.058565480323102603e-03 -9.427337611945851847e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 2.350497234092236223e-02 -7.333250465615680919e-03 9.418521904885457374e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.817316766599574168e-02 -3.250490547706878092e-03 8.794046063739013874e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.926385121394516564e-02 -1.075611135918611190e-03 -3.900008474583493978e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.713107109349303048e-02 -1.142088050576673362e-03 9.405886524837203666e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.597803708159945338e-02 -1.310002055301517920e-03 7.330001707531952349e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.606613571321859751e-02 -1.909617418885545780e-03 2.569996547971076239e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.270000934600830078e-01 2.072536336841818497e-02 -4.120930182308609260e-04 -2.030000618445138016e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.916447388918157690e-02 -1.580620516661575096e-03 -6.629411917464356208e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.984054489793705967e-02 5.226439854351325187e-04 -1.235520167509163159e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.856247613144222305e-02 -4.224432542423517747e-04 -8.115381648105657320e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.888034096298273762e-02 -1.081314284819726718e-03 6.193332273711771307e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.738767533511497917e-02 -1.124898369197035834e-03 2.393330679030469810e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.521982050681536247e-02 -2.379865829833162361e-03 1.122509247427005974e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.220002174377441406e-01 1.841757220975472412e-02 -7.847182759405301952e-04 -1.731762105536382990e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 2.013254219058699390e-02 -1.076722862076459272e-03 -5.894284890981538183e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.786274820945056227e-02 -3.081608397209013514e-04 -7.485708430494231180e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.670133424248368068e-02 -1.928844480265265796e-03 7.266669315866725043e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.767544909054939023e-02 -2.275908864521683506e-04 -5.016667077322178869e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.987779661515256396e-02 -1.191895223633315966e-03 -4.833350420416770987e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.179997920989990234e-01 1.707208168499142753e-02 -1.196673922886771005e-03 2.926661899280702528e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.220002174377441406e-01 1.716825275442403903e-02 -7.755796018144881995e-04 -2.559958679608786980e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.902496451094315075e-02 -9.358027125518763450e-04 1.216629583825401539e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.981188621001499922e-02 -1.107249151297422761e-03 1.571457762712391570e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.646915387335761913e-02 -1.104371126920618805e-03 1.461605062055504334e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.893700738581846274e-02 -2.482430881893312596e-04 -4.768750838326951680e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.881478917154212963e-02 -1.325778967090956474e-03 5.500000000000060396e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.571794906522624297e-02 -4.902948428811291018e-04 -6.600000000000161293e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 2.054947675748529726e-02 -1.345213047096944017e-03 3.285711852716310943e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.758201191934014029e-02 -1.463821954995961350e-04 -3.828571185271467670e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.888081814026237870e-02 -1.473194105914944936e-03 8.686667514207435659e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.270000934600830078e-01 1.823975614956417288e-02 -5.579301000385268258e-04 -8.692917050530990508e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.129999160766601562e-01 1.714033207301600761e-02 2.226324217542256789e-04 -4.358458822727229176e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.918986064430514699e-02 -2.858016104050219511e-03 1.611804540417427489e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.738746538458338028e-02 7.200882718303627111e-04 -1.210959030306746342e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.787450996194823657e-02 -1.790086551575506384e-03 4.596251668423256831e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.270000934600830078e-01 1.983918198024751944e-02 -3.331629329161780312e-04 -4.202505644742782209e-03
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.931129983727282451e-02 -3.305720925265371105e-04 2.602244291504440810e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.160001754760742188e-01 1.488044371609354918e-02 -1.305330662209295590e-03 9.010007552124710273e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.683317590298442218e-02 -7.323568056837419238e-04 7.085539300157517317e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.210000514984130859e-01 1.501546686775683329e-02 -1.602379405975859396e-03 8.052468729453376994e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.209998130798339844e-01 1.709916993699090934e-02 -4.366679401617631559e-03 1.120599085018629815e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.423475113522187918e-02 8.306184981300059750e-03 -2.719406043325012234e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.159999370574951172e-01 1.029043972297782363e-02 -5.399218220464573580e-03 8.894075428922265658e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.240000724792480469e-01 1.801182146810483692e-02 9.379632078509773062e-04 5.147330480516210116e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.698753804020356958e-02 9.544797174203320652e-04 6.043881638814285751e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.712685411322983214e-02 3.244109098201879583e-04 7.694118213030876063e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.910536393833497937e-02 6.076663460557567287e-03 4.121763041103010394e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.170001029968261719e-01 1.518896367991022164e-02 -5.046124360995728024e-03 8.680906573810620586e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.280698361810734577e-02 3.738357461386120160e-03 5.023922646802381209e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.210000514984130859e-01 1.813955894686231432e-02 -3.468021795436041638e-03 9.281592901170965249e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.759171780590729206e-02 -8.029556623165628668e-04 7.771814837113000252e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.640861739546287112e-02 5.793346198856288640e-04 7.440588885522458895e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.630367927889883953e-02 1.024463508021312280e-03 7.486076517689399523e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.507845021586780819e-02 -1.764051593716013840e-03 6.953336514247521194e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.239998340606689453e-01 1.834758579411186613e-02 -6.059338586331361985e-03 1.199999808254061939e-01
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.355595764873961280e-02 7.625409562766522278e-03 -4.301336694697255325e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.129999160766601562e-01 1.903777387914372399e-02 -1.912429060290845445e-03 -7.888664601145300992e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.418009843759997918e-02 2.175101231215673808e-04 -7.629998704157436862e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.854480238748284701e-02 1.915856165521935203e-03 -8.765715435862153626e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.519652189028542454e-02 -2.922447754963961898e-03 -7.577623161067670310e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.458012777677739936e-02 5.329674467251493963e-03 -7.179013002207534910e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.270000934600830078e-01 1.633847008358259648e-02 1.066881809368892646e-03 -7.463899665283291185e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.589124783365252272e-02 -7.383797370557679263e-04 -2.714006501943089233e-03
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.781001971953760990e-02 3.649790131542776650e-04 8.819080047893779195e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.179997920989990234e-01 1.580646123178837750e-02 6.042396966315149651e-04 6.896337779080097263e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.220002174377441406e-01 1.392468493887249852e-02 -7.573574556692802551e-05 7.292273425011197574e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.179997920989990234e-01 1.796349348573739180e-02 -7.457808598956873480e-04 7.829960662629886770e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.561145037972239830e-02 -2.055691348815009978e-04 4.326250130049924536e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.927324905619067635e-02 -2.156754440275059775e-03 1.577498700012558430e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.744640000480371378e-02 1.244399796747976822e-03 -1.036000667903547168e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.698367404437860564e-02 1.243687819255455407e-03 -5.779993321476162293e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.961464777571167439e-02 -1.058669714217546146e-03 1.906666136842538606e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.869869707083235758e-02 -1.130638437052440895e-03 1.434333460758896450e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.690564257522724975e-02 -1.242113673275736796e-04 -5.150002447400048311e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.884454069815789251e-02 -8.903259179826247816e-06 7.312513304214007803e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.681444943884987872e-02 -3.378118770345693751e-03 1.808636698470600379e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 2.014198508349705416e-02 -2.706488275223992851e-03 1.188238338784097792e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.780964483340753690e-02 2.455475749803971881e-03 -1.379999999999981242e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.220002174377441406e-01 1.720326832886660134e-02 -8.836708881016785977e-04 2.352940268995240558e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.209998130798339844e-01 1.892871774438124877e-02 -1.260302082162849044e-03 -1.529434452209876838e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.845112808308579239e-02 -9.235990304876859347e-04 3.466667192229877514e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.910261028685470916e-02 1.638697190388626462e-03 -1.856666401600426397e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.796161939151602605e-02 9.181884881452641312e-04 -2.400000000000179767e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.769204824172446525e-02 -1.437958917350084381e-03 -5.823555820230197355e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.850961689674682220e-02 -6.223313934089307053e-04 3.623555822391821835e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.809290702421933669e-02 -9.460736467628572122e-05 2.400019069335179722e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.693343489507932037e-02 6.695727813164163017e-04 -1.790589811453635605e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.930355831583423221e-02 -7.790394240885737537e-04 3.770587904304179006e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.803897186515018500e-02 -4.572938667913167832e-04 -2.405879054084625324e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.826048428029108939e-02 -1.994038597938896373e-04 9.392150380800323717e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.270000934600830078e-01 1.988269986630352565e-02 4.493904954368157373e-04 -1.933335983995476681e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.926703874188669119e-02 -6.095165261094381837e-04 -9.000000000001229239e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.759006240448147268e-02 -5.306956369973483967e-04 3.140003182177775187e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.660288984612952323e-02 -1.337174474148189462e-04 -3.540003182177731134e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.867978544842784777e-02 4.640491020526833765e-04 -2.879998410143080889e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.934773224422261725e-02 -3.152390271202940020e-04 -1.620001589856645552e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.853248429296598665e-02 -6.770372426950343331e-04 5.970588894274708736e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.849884998288615218e-02 -5.447920591873014334e-04 -3.058825520074748283e-05
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.744856578784534373e-02 7.904226143722672959e-04 -4.733334397239996605e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.783751795093619502e-02 -4.585127165777410502e-04 2.059995125690772255e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.818213818488036149e-02 3.822268182555304400e-04 -5.966592214314836440e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.977791388062921304e-02 3.986549313754923773e-04 -5.264116090440751350e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.759740462164895852e-02 -1.964870158346967988e-04 4.594113944347277823e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.879193963433336070e-02 -6.225063381123246975e-04 3.439999999991893986e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.633513251959661447e-02 5.763407111995279275e-05 -2.202498323507384725e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.944623301917569602e-02 -5.449676521162832160e-04 1.755835360711888171e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.811073729878952959e-02 -4.061284566767124626e-04 -3.051009180339292470e-04
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.761815647014641426e-02 9.177376498861519044e-04 3.411179765853544765e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.170001029968261719e-01 1.353677460337056673e-02 -1.198253485629310888e-03 8.137144338300306146e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.567203887068065529e-02 1.848532492375944657e-03 6.028478224362920912e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.179997920989990234e-01 1.612771532703964963e-02 -5.302839035368630063e-03 8.930525789604892850e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.645566050013384102e-02 1.287718789237338873e-04 7.263848415762241828e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.503287382741583245e-02 -7.533365002397483454e-04 6.449999854199850446e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.909151946022145246e-02 -2.405232225827398651e-04 7.787994624892036200e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.617543321805115647e-02 3.073259953311324039e-04 6.879146651650369648e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.250000000000000000e-01 1.587892526742629498e-02 3.287842725459896170e-05 6.398737769064766212e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.150000095367431641e-01 1.553446230525854649e-02 2.151215897693236311e-04 7.474114925136055021e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.686315756677836397e-02 -2.408777972159612327e-04 6.280008018518357105e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.269998550415039062e-01 2.054195145462120453e-02 2.755060296609040428e-03 8.964993327563863801e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.802690210830324921e-02 -7.587259209916718400e-04 8.468203860155032459e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.189999580383300781e-01 1.409223015925985950e-02 -6.086755326507547028e-04 6.436505571560857675e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.210000514984130859e-01 1.698115209549055926e-02 1.511265978741901765e-02 -3.941173748541348942e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.457736132708303822e-02 2.240397627238817618e-03 7.784993463837341920e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.190001964569091797e-01 1.435490904237524644e-02 -2.555309543103626707e-03 9.035011449090513125e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.209998130798339844e-01 1.511578212509780833e-02 1.434656972431410434e-03 7.912850366889889742e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.689081386111746311e-02 1.607781648402467969e-03 5.188327116034940900e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.606302174457577628e-02 -1.182376382533168076e-02 1.609714098093850687e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.200001239776611328e-01 1.395051619932771540e-02 -3.669443097020720981e-03 1.058167582320566069e-01
1.650000000000000078e-01 9.020000000000000240e-01 1.180000305175781250e-01 1.740114474765557667e-02 4.071471300512007757e-04 5.904003322091178063e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.219999790191650391e-01 1.863563758401323711e-02 -8.843694013899346118e-04 5.453997634002094586e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.596469199930344862e-02 2.559335333893904968e-03 4.749059863719695684e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.950300529268962635e-02 -3.393120101416395584e-03 -1.747060019809776321e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.853775203313696995e-02 1.193827343124093110e-03 -3.128555547842637452e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.793123716447938068e-02 -9.888790734880591876e-04 -1.118321123647358917e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.762358003637829601e-02 -2.106443690646530795e-03 2.135721837457271732e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.807137971684177891e-02 9.291483758386235442e-04 -1.972545636061084906e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.803847059492453414e-02 -1.813801586355367340e-03 8.380004770354609889e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.790006690948683921e-02 8.575503423448489759e-05 -4.399999999999959499e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.630582154494642638e-02 3.942539878605671837e-03 -5.167501961204834515e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.802138151404849425e-02 -5.837638983339724780e-04 3.881690516264413304e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.901072684464271551e-02 4.560897143256904124e-04 2.553330685304722181e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.699518627696732648e-02 -1.005666781338787619e-04 8.525004593167295752e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.905273631933678685e-02 4.852900129659713790e-04 1.601782692292719190e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.130001544952392578e-01 1.728838150273017543e-02 1.729100678681348008e-04 -2.090754174499664941e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.269998550415039062e-01 2.006039538866243380e-02 -9.329617632421009776e-05 -1.190199880830800083e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.797496527335500777e-02 -2.076062369514453804e-04 1.223808273926874080e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.581643910894606903e-02 9.129186433460348415e-04 -5.882131495378750685e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 2.215777425359400851e-02 -5.465678419128065443e-03 6.927503425695524797e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.869243814947785243e-02 -2.820587721698419176e-04 -7.232404322904173455e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.220002174377441406e-01 1.769225031416147773e-02 -1.281578511636337694e-03 4.943902050679849225e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.872756583205859027e-02 -7.834417822187213915e-04 -3.028208763057094188e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.840617386265825522e-02 -1.173980997905983356e-03 1.609526943277650446e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.884569212293060042e-02 -1.284236858768016132e-03 1.583810096884796792e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.718476592918842527e-02 -5.388136754241150406e-04 -1.546667727208017595e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.792927295981408542e-02 -1.033799598484888560e-03 -4.175016764609296160e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.209998130798339844e-01 1.844151563900961466e-02 -1.354328900859007312e-03 9.175013596065539900e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.160001754760742188e-01 1.842186148023304895e-02 -1.065949645498802043e-03 3.599955384521180690e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.239998340606689453e-01 1.723283527180031333e-02 -6.997407158151006806e-04 2.466645387486643415e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.894825123015128621e-02 -7.106552856803519114e-04 -3.786659759322574814e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.770369025992519357e-02 -7.626009003264683228e-04 6.287500745026708415e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.170001029968261719e-01 1.815117673684406990e-02 -1.066639239469540854e-03 -2.267497565537013315e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.804483351302919175e-02 -7.931191454760636028e-04 -5.199968430380508266e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.810315267244882315e-02 -9.868716178049949383e-04 1.282347842414210959e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.810299461579491231e-02 -6.384401820663920119e-04 3.384307189548518835e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.779661369517848701e-02 -2.050289076192935919e-03 -1.114901975770843379e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.885057941025921474e-02 -4.275670816634730836e-04 4.529024526142677587e-03
1.650000000000000078e-01 9.020000000000000240e-01 1.270000934600830078e-01 1.872478722391251668e-02 -1.633914307186149981e-03 2.720043475576794378e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.129999160766601562e-01 1.388564367083514918e-02 -7.863367829615171278e-06 7.599993216271760943e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.230001449584960938e-01 1.700299447134293040e-02 -3.901510803987640746e-04 6.483871465130208733e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.169998645782470703e-01 1.687132685679272950e-02 -2.319468869761642793e-03 9.438562601983457867e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.270000934600830078e-01 1.660303536667924462e-02 1.827484781176458468e-03 4.786397764806293864e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.199998855590820312e-01 1.705322464128527019e-02 -1.745678067980652864e-03 8.611432081441217079e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.180000305175781250e-01 1.550300622381267993e-02 6.335268511434557701e-04 5.963777745328524560e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.210000514984130859e-01 1.438153159718646990e-02 4.101472037608294187e-03 1.292166055212495834e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.210000514984130859e-01 1.657031367988077639e-02 -7.034784654186745229e-04 8.422164610604676582e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.169998645782470703e-01 1.549036308636920524e-02 -1.486729791277338793e-03 7.792804575162071146e-02
1.650000000000000078e-01 9.020000000000000240e-01 1.190001964569091797e-01 1.545856333716983354e-02 9.514374610602948333e-04 6.532121255236988944e-02
